binding_id,scenario_id,base_coordinate_id,protocol,expert,seed,role,permitted_splits,evaluation_split,label_access,resource_mask,review_budget,status
binding-aa5af11507fe9126684786a9,scenario-f27915f8624bce77a4d563d9,66cd63ce5ed06c7afec540df7e29bf73d7c53f0b5db9fe906c058c9e57402d1f,strict_inductive,gcn,4,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-218a904996a94d4743c52883,scenario-f27915f8624bce77a4d563d9,55b209474dcceb89dc835323abbfc1ab201b5f5e159f3d1475be030fc95e7b3d,strict_inductive,graphsage,4,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-b53988b1d14f8a75e3b8dafc,scenario-f27915f8624bce77a4d563d9,64792b5062ada49f3b8b8e728db96160a75d43fb3b7b4935055e7df68b95f4dd,isolated_inductive,feature_mlp,4,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-7e08c08308c04342e33e1db0,scenario-f27915f8624bce77a4d563d9,92bbf278a2912b0f8bb26525d0153e99ad1298e4227b4be8770825557158e124,isolated_inductive,gcn,4,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-af0f422fe4a141372c9531b4,scenario-f27915f8624bce77a4d563d9,530a58845e8bb3bea44f136ace941f014a43a81dcb879a88505fba898b002c45,isolated_inductive,graphsage,4,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6f0a6df250d78816da77c00f,scenario-f27915f8624bce77a4d563d9,fac4857fc2700d65b4c8efef79306353a086e1092304cc9c48e0f8119bfac1ac,transductive_structure,feature_mlp,4,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-7478fad9d6fcbaab51ee7cae,scenario-f27915f8624bce77a4d563d9,c482efeae8a013e5b9f8d34c3ec83cad6f0e3593cfe736070d9dd63ff518b44f,transductive_structure,gcn,4,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-aa8c66a36499a0297880d7d0,scenario-f27915f8624bce77a4d563d9,ab27a47b0aec2e56be7cc2a06da5bd6df28d1c7cc3feb3363b2cbf92d410f2eb,transductive_structure,graphsage,4,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-c43b20e4562ada28ebb34998,scenario-ff14471b38147f1696f18a93,b76a0a629899e7e024469f79a5303ca819a6d748072ac5f3fdab0216ea11e35f,strict_inductive,feature_mlp,5,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-b4ca118d7217b18d8ab20341,scenario-ff14471b38147f1696f18a93,2070f94c3c92ba3fbca7d7e37532ce7436b2132df7447925c47572625eb38fa3,strict_inductive,gcn,5,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-02affbb4bb25afdc0da96f3a,scenario-ff14471b38147f1696f18a93,c59001e133e57f2afe72e3e95993393e9c204f41dce8871750b500984e1d8c3e,strict_inductive,graphsage,5,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-31a555627694d2cf87dee19d,scenario-ff14471b38147f1696f18a93,7cc7513eaef30ea87190177bdf1b70ad196fb96544239b1d30ab28363fd06c7b,isolated_inductive,feature_mlp,5,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-8a227a5c6fd247253bc7dccb,scenario-ff14471b38147f1696f18a93,fc8ebcab24e72c52e48fc0fc5040bf0913525e0211b12a5c848627a7c6a4fd30,isolated_inductive,gcn,5,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-3e7dbf6bd47be5faee903db3,scenario-ff14471b38147f1696f18a93,9c6359637b832d135773cd2eb758bbd4629e7b2b24194bdc6fc8508b8c582ff5,isolated_inductive,graphsage,5,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-cf6e086739dc13255520c6b5,scenario-ff14471b38147f1696f18a93,a1875e4b7e3bbbc2c45a3672ccc21b075176ec3ebcb187050ae9a3a28cc60558,transductive_structure,feature_mlp,5,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-c27055b3ae213ce666572e92,scenario-ff14471b38147f1696f18a93,4205813865ac445a9361d66739960bf450a16ae20aa5570d574ee1290d6bd566,transductive_structure,gcn,5,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-4497f6a792c5f751414ff809,scenario-ff14471b38147f1696f18a93,1bd4e09b477a893bbdf696e3590514874f005108cca6a2ef1af0ed18f45dd7cb,transductive_structure,graphsage,5,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-d8a52c36bba08dad6c4340cc,scenario-c81d8e36ba9c70aded889d6f,5f07e52e3369933ff796d4291649444b15bf4ef64792c46e0e6687afd83d1623,strict_inductive,feature_mlp,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-25f97ed95390fd283d254670,scenario-c81d8e36ba9c70aded889d6f,25aecff71b6d2e5b00b1e9ce682a47f2d74400c64de7ae08995259bb88b117b3,strict_inductive,gcn,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-b910a627162593c05009a2f7,scenario-c81d8e36ba9c70aded889d6f,d73dbaa3e4a387061a70a51df47520f41185ec9d2dd6f30a1cd467ac2ae58c8c,strict_inductive,graphsage,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-8ebcb59c5779bf620099606b,scenario-c81d8e36ba9c70aded889d6f,4efc48eb5954dfbf1ddf316c20830251bbe3c592f1d6c0a5807b6c4617f73af4,isolated_inductive,feature_mlp,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-efd4f93637928cd1952eb6f4,scenario-c81d8e36ba9c70aded889d6f,9bbecf623a1014267b04e8f962047d196ec38e46097cdfb8dd89a4d356304028,isolated_inductive,gcn,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-66bb04812abd57549e2e33bd,scenario-c81d8e36ba9c70aded889d6f,183635a5912e6f32b5628c7fd95e8014cbf3e26f2ad3de64abaad3bc82f8f183,isolated_inductive,graphsage,6,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6ff4a31555c6a7031dd54127,scenario-c81d8e36ba9c70aded889d6f,6ae249aa0bf5a510a5b24be85b06eebae946dc3084bf25e861b5808430ba5f18,transductive_structure,feature_mlp,6,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-58708967271148e52ef2d0ce,scenario-c81d8e36ba9c70aded889d6f,2652124bba71270a870dcf48a7a52814961c7eafe8fefa7d145942bfdaaa855a,transductive_structure,gcn,6,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-00844c7eeb80b5451c21e4fb,scenario-c81d8e36ba9c70aded889d6f,92a01a9e6a6f969cc027cda420a73a14a42472bab778c53b467d6a21f40a3432,transductive_structure,graphsage,6,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-3e24e6c662cdfd41938a10a5,scenario-02886163cea65183854312f2,dae43e4a26bcde3a091f38e1d2065970e00cf8c1dfa8a588822f2d0ce0539e08,strict_inductive,feature_mlp,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-7ca99ac61285ef1c9e9062f4,scenario-02886163cea65183854312f2,7ef8474190838a52f64598251056f63f9dc80628c7f2971cc39da91e5f77296a,strict_inductive,gcn,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-a0c949764c5611df3e61f336,scenario-02886163cea65183854312f2,611bbcb78c717dd34c70ce140645b6b5d870fba32f03e03f8a8fa9db7d339e73,strict_inductive,graphsage,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-b2e7c42af610cbb941d17279,scenario-02886163cea65183854312f2,c6e3f6cbde68d1eda200a072ac4237435ab48efa1ad177d3a9a52c28528fe345,isolated_inductive,feature_mlp,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6592dd94f58f72a73f55c43a,scenario-02886163cea65183854312f2,0aa5c3704989735ce8ff0e6dc3e311746b1d9739d1e400cbce8cbe600711dbf9,isolated_inductive,gcn,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-279ac816bf8b53e11f109147,scenario-02886163cea65183854312f2,ca0e2769d397b7a6f21345517073a8edcc824b6a8ca6ade0b217dd98830ea235,isolated_inductive,graphsage,7,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-8114c5f16deeca0225c76713,scenario-02886163cea65183854312f2,1628d0f6792faf4dd6b339175d7c60a0b265e30781eb15d5b75d468245253266,transductive_structure,feature_mlp,7,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-92bf6f8d4a1074b77707aa1e,scenario-02886163cea65183854312f2,3cb3e761964fe17cdcc4cbdce77e826f078fd4030e386603116c560116c4d6c3,transductive_structure,gcn,7,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-7fab405ffe32aea8e04c073d,scenario-02886163cea65183854312f2,a7d5de8b2d66061cd9614dfbc3572880171c61fd8bee5e683db0d424d67944b4,transductive_structure,graphsage,7,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-61e917f02c58c75fc52ad096,scenario-e3f3bc0aefe98e912b42f3a7,f88fc8784787f54a41ce60eabba47e56430035ed39375c79e2f9bff6f3762020,strict_inductive,feature_mlp,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-48a8bbedc00e7d2e2375b9c1,scenario-e3f3bc0aefe98e912b42f3a7,51a24d05aaffcb2eced5197e817823afb73767f9df75e4a88db07d9e379a23bd,strict_inductive,gcn,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-df72a50f7824a90893403e63,scenario-e3f3bc0aefe98e912b42f3a7,d1c492ef1e2f790358d91e5eee6cf2fc989cfbb7b18c01043486c4ca67989e57,strict_inductive,graphsage,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-95228ea72839cedf96820c67,scenario-e3f3bc0aefe98e912b42f3a7,6e9af7eb01976836967169ec25229405f1f9b6b8ef36f157eba22aaf53b108d3,isolated_inductive,feature_mlp,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-13dc883d59699f08c16ffae8,scenario-e3f3bc0aefe98e912b42f3a7,ca1436c560eb08fa7947b3d74fcc112a2f7332f1103cd41b8ca720c4fbed3ce6,isolated_inductive,gcn,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-839bee033f6434c0de0a7a11,scenario-e3f3bc0aefe98e912b42f3a7,e69f98f51516ca8fdad5d8c15ab11e78a9fb9dda3cf79de5de2d75731d7f66c4,isolated_inductive,graphsage,8,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-008b14bf48bcc54ac3c80f82,scenario-e3f3bc0aefe98e912b42f3a7,6c042a089f9de7d72d5691297b087e825f16ccf51baa3b356a53ded8c7011a91,transductive_structure,feature_mlp,8,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-8aa2a40009431be40c4cbc18,scenario-e3f3bc0aefe98e912b42f3a7,0016f344ece91d9e648acaa575622bfb45bc255566fb770fae5eea3e250b027d,transductive_structure,gcn,8,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-fe13be79b378f4963ea9d402,scenario-e3f3bc0aefe98e912b42f3a7,5368ff45da484caab02c506ab5fc6a4344d357a3d9307634cb508ed021f62494,transductive_structure,graphsage,8,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-7ebd17a36c24c08cc8fedece,scenario-5f7e6bde8fe2dfb89a620c0b,5fe7faaab6618fa32997e15b6bd7a509889f900a179fe7e3fd83e6fbee08b8ba,strict_inductive,feature_mlp,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-5f20338452bf439cfff8a393,scenario-5f7e6bde8fe2dfb89a620c0b,ae877be5e5b6d88ad3d62199c42da2937488dd90249291ae2594f08f16669110,strict_inductive,gcn,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-9d4d861e47a68e5d98cf2e5a,scenario-5f7e6bde8fe2dfb89a620c0b,afcb1208b7c479fed43e427241538e5b057ca2991aa495980f3366a6a2be448d,strict_inductive,graphsage,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-02fd5f0714fef874f69bd20a,scenario-5f7e6bde8fe2dfb89a620c0b,b76db7cec17279d247e8ea5ae4723a9a644e92d95cc99c6bee284aefd4d9dcd8,isolated_inductive,feature_mlp,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-64fbb35d716ee7cf09076025,scenario-5f7e6bde8fe2dfb89a620c0b,d0acde552bde3a867bfd77068cdb13a235bbe2eb3bedf2c91f4ff806ba16434a,isolated_inductive,gcn,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-b6567f51c6863194993ffb9d,scenario-5f7e6bde8fe2dfb89a620c0b,60da44482946090779f942dc8f2420923fc0b0afc1139039f4ada8192d1ffcb8,isolated_inductive,graphsage,9,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-58c2645b4006b6859400e639,scenario-5f7e6bde8fe2dfb89a620c0b,e8f586c6ed4c6a4286e487115bd38da7e5631a7182efb048b6c95979486ba224,transductive_structure,feature_mlp,9,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-8af945879d0e782b208053b2,scenario-5f7e6bde8fe2dfb89a620c0b,24464229a4176e9a6273df0f0b3e5b77a3cf185b65deef6c802b011ed74ede5f,transductive_structure,gcn,9,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-b7bb81050c60fe1b3ba65b49,scenario-5f7e6bde8fe2dfb89a620c0b,4cf2f2784aa7d1fa80baa2065128044621d7f6dbf1f1f9066e4bd8989d99694a,transductive_structure,graphsage,9,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-6aa0880b517668f73449457d,scenario-83721c54507e574a04c867e9,7d1ebd9c2ae7bec283a826f45e454da28cff3912c9be7481f45bf8b8d5ac1185,strict_inductive,feature_mlp,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-d052da0e28550dda813c057f,scenario-83721c54507e574a04c867e9,4d0b3888c2018b5838836daaaf78327d89ae67b33da6f88f1ae4d09dd6c73e09,strict_inductive,gcn,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-d92f120eb37b0c9c1b9283ed,scenario-83721c54507e574a04c867e9,a71655a9a9d6f98a90c218ab9d52f9492753a3c397a68288ed929cd2d16dca3d,strict_inductive,graphsage,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-4ab57cc0f241acfc14728c3e,scenario-83721c54507e574a04c867e9,bb50acba9e26ad852938e16192b27ead0a9b2a064e1fd9bfda108bc39f0048cd,isolated_inductive,feature_mlp,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-cbb7054f7e0228a8eee3016f,scenario-83721c54507e574a04c867e9,ee4833898e118c8e67ca508e7b6d1f134aa4a81019071e54795602d469ab3ea5,isolated_inductive,gcn,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-3f04f6a0920f7a564164a030,scenario-83721c54507e574a04c867e9,4e4e80410c602cbfbbf969b8c656227907b15e195496d638bfc77e21560e47b2,isolated_inductive,graphsage,10,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-1e0a5dbb11cbe205251c8641,scenario-83721c54507e574a04c867e9,d9bfa07501e0a262922f25df83dc9641f1f744103f53c812170d544eb7b7635c,transductive_structure,feature_mlp,10,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-3ad6b03021519bd94d6e289f,scenario-83721c54507e574a04c867e9,b2765caaa04b23236497a642edde6c7ff4efa3d812f59345d378170fd41cd7e7,transductive_structure,gcn,10,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-dee1e816cb1e8b39d3e52698,scenario-83721c54507e574a04c867e9,d59b031a52eec333e00fa6811b41ecafb75611036e54498597fd142f0b18d9a6,transductive_structure,graphsage,10,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-dc14296418103f03cc2b7ffa,scenario-be8ab824e4375a55c2a0ef11,52685c12e4917f7a80b31307cafaa6e3ad42bc7953f4f322d6cd0517eac808ff,strict_inductive,feature_mlp,1,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-c44534b385457ac7f732b794,scenario-be8ab824e4375a55c2a0ef11,c409978cc8e157cc7053250d8ed12ca6728b967118ddbb3c5abf8699d51957a7,strict_inductive,gcn,1,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-fd106c24f5adc29d0ad51912,scenario-be8ab824e4375a55c2a0ef11,e5e5e60cff19b872e27cad3484b19f4bf0814d56c47c414751caa3f3f5ba387c,strict_inductive,graphsage,1,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-1e91b11820f1d40dfe69fc7d,scenario-be8ab824e4375a55c2a0ef11,675638befa2d945be57bc01fb298623ad278449f8a5343a23d7a623d0d04652a,isolated_inductive,feature_mlp,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-c91330a9d60a00c2b1314b90,scenario-be8ab824e4375a55c2a0ef11,f5efa4a18a06de39243394e0dbdedeb38a833f97248b00295792d3f542c38e51,isolated_inductive,gcn,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-ff9d1a149e21a960d0f51dff,scenario-be8ab824e4375a55c2a0ef11,6a8bc9782a178c909220d3cf02e60757657f856c4a2166a69731673bb6e8a0ce,isolated_inductive,graphsage,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-4e7c0ba1240f0ca8f3b384af,scenario-be8ab824e4375a55c2a0ef11,eed58c3cebb40733db2d9ee011beefc10361600a92b63531401bd0c03acc3f64,transductive_structure,feature_mlp,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-927a9ce5c3527297f8f0c32b,scenario-be8ab824e4375a55c2a0ef11,5aae92d61737ddc2e75df663f8394ad244ad2f833d759179553e487a0a301514,transductive_structure,gcn,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-581e0022774acc1ea81a99dd,scenario-be8ab824e4375a55c2a0ef11,a3be05e87fe57d0c626586db103173d67105293a47cd32196c29cdeda68d7428,transductive_structure,graphsage,1,source,train;validation,validation,SOURCE_LABELS_ALLOWED,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
binding-9ee5431bfdbb48f773c05f2d,scenario-cfe841f4f840791b099bae6a,3f8626ebf4031fe19be3063461490c3e227395b6372777b7053468d5f9b04edb,strict_inductive,feature_mlp,2,target,test,test,EVALUATION_ONLY_AFTER_FREEZE,all_experts_available,UNKNOWN_UNTIL_OPERATIONAL_SPEC,MATERIALISABLE_FROM_VERIFIED_LOCAL_CACHE
